Index,lat,long,County,Total Population,State
51220,42.46762848,-73.78549957,albany,307463,new york
51221,42.41033554,-74.25533295,albany,307463,new york
51222,42.41606522,-74.27252197,albany,307463,new york
51223,42.46762848,-74.24960327,albany,307463,new york
51224,42.50774002,-74.22668457,albany,307463,new york
51225,42.56503677,-74.23241425,albany,307463,new york
51226,42.58795547,-74.20949554,albany,307463,new york
51227,42.62232971,-74.19229889,albany,307463,new york
51228,42.67389679,-74.16938782,albany,307463,new york
51229,42.70254517,-74.16365814,albany,307463,new york
51230,42.73119354,-74.17511749,albany,307463,new york
51231,42.78275681,-73.81988525,albany,307463,new york
51232,42.79421997,-73.78549957,albany,307463,new york
51233,42.81713867,-73.75685883,albany,307463,new york
51234,42.81713867,-73.74539185,albany,307463,new york
51235,42.811409,-73.72248077,albany,307463,new york
51236,42.7884903,-73.71102142,albany,307463,new york
51237,42.7884903,-73.67664337,albany,307463,new york
51238,42.69681549,-73.72248077,albany,307463,new york
51239,42.66816711,-73.73966217,albany,307463,new york
51240,42.63378906,-73.74539185,albany,307463,new york
51241,42.61087418,-73.7625885,albany,307463,new york
51242,42.59941101,-73.75685883,albany,307463,new york
51243,42.57076263,-73.7625885,albany,307463,new york
51244,42.53065491,-73.77404785,albany,307463,new york
51245,42.46762848,-73.78549957,albany,307463,new york
51246,41.99780655,-78.20874023,allegany,48070,new york
51247,42.00353622,-78.31186676,allegany,48070,new york
51248,42.51919937,-78.30614471,allegany,48070,new york
51249,42.51919937,-78.054039,allegany,48070,new york
51250,42.51346588,-78.04830933,allegany,48070,new york
51251,42.51346588,-77.84777832,allegany,48070,new york
51252,42.46762848,-77.84777832,allegany,48070,new york
51253,42.46762848,-77.73317719,allegany,48070,new york
51254,42.41606522,-77.73317719,allegany,48070,new york
51255,42.41606522,-77.73891449,allegany,48070,new york
51256,42.00353622,-77.76183319,allegany,48070,new york
51257,41.99780655,-78.20874023,allegany,48070,new york
51258,40.90345764,-73.9172821,bronx,1428357,new york
51259,40.90918732,-73.91155243,bronx,1428357,new york
51260,40.88626862,-73.8084259,bronx,1428357,new york
51261,40.86907959,-73.8256073,bronx,1428357,new york
51262,40.85762024,-73.81988525,bronx,1428357,new york
51263,40.82324219,-73.81988525,bronx,1428357,new york
51264,40.81178284,-73.81415558,bronx,1428357,new york
51265,40.80605316,-73.89437103,bronx,1428357,new york
51266,40.90345764,-73.9172821,bronx,1428357,new york
51267,42.00353622,-75.4757309,broome,198093,new york
51268,42.00353622,-76.10598755,broome,198093,new york
51269,42.08948135,-76.10598755,broome,198093,new york
51270,42.09521103,-76.10598755,broome,198093,new york
51271,42.18688202,-76.11171722,broome,198093,new york
51272,42.18688202,-76.08879089,broome,198093,new york
51273,42.20980072,-76.08306885,broome,198093,new york
51274,42.20980072,-76.0716095,broome,198093,new york
51275,42.22698975,-76.0716095,broome,198093,new york
51276,42.23271942,-76.07733917,broome,198093,new york
51277,42.24417877,-76.07733917,broome,198093,new york
51278,42.24990845,-76.08879089,broome,198093,new york
51279,42.25563812,-76.08306885,broome,198093,new york
51280,42.27282715,-76.07733917,broome,198093,new york
51281,42.27855682,-76.09452057,broome,198093,new york
51282,42.28428268,-76.09452057,broome,198093,new york
51283,42.29001617,-76.10598755,broome,198093,new york
51284,42.29574585,-76.10598755,broome,198093,new york
51285,42.29574585,-76.08879089,broome,198093,new york
51286,42.31293488,-76.09452057,broome,198093,new york
51287,42.31866455,-76.10025024,broome,198093,new york
51288,42.32439041,-76.10598755,broome,198093,new york
51289,42.33012009,-76.11171722,broome,198093,new york
51290,42.34158325,-76.1174469,broome,198093,new york
51291,42.34730911,-76.10025024,broome,198093,new york
51292,42.35877228,-76.10598755,broome,198093,new york
51293,42.35877228,-76.1174469,broome,198093,new york
51294,42.39314651,-76.1174469,broome,198093,new york
51295,42.39314651,-76.12889862,broome,198093,new york
51296,42.41033554,-76.12889862,broome,198093,new york
51297,42.41606522,-75.85961151,broome,198093,new york
51298,42.24990845,-75.83670044,broome,198093,new york
51299,42.24417877,-75.64188385,broome,198093,new york
51300,42.19834137,-75.63615417,broome,198093,new york
51301,42.19834137,-75.41843414,broome,198093,new york
51302,42.15250397,-75.41843414,broome,198093,new york
51303,42.07801819,-75.41843414,broome,198093,new york
51304,42.04364395,-75.41270447,broome,198093,new york
51305,42.00353622,-75.40124512,broome,198093,new york
51306,42.00353622,-75.4757309,broome,198093,new york
51307,42.00353622,-78.92494202,cattaraugus,78962,new york
51308,42.00353622,-79.06244659,cattaraugus,78962,new york
51309,42.54211807,-79.05671692,cattaraugus,78962,new york
51310,42.53065491,-79.01087952,cattaraugus,78962,new york
51311,42.48482132,-78.95931244,cattaraugus,78962,new york
51312,42.43898392,-78.93066406,cattaraugus,78962,new york
51313,42.43898392,-78.90774536,cattaraugus,78962,new york
51314,42.42752457,-78.89628601,cattaraugus,78962,new york
51315,42.42752457,-78.86763763,cattaraugus,78962,new york
51316,42.45044327,-78.82180023,cattaraugus,78962,new york
51317,42.45044327,-78.79888916,cattaraugus,78962,new york
51318,42.47336197,-78.75878143,cattaraugus,78962,new york
51319,42.48482132,-78.71294403,cattaraugus,78962,new york
51320,42.48482132,-78.70721436,cattaraugus,78962,new york
51321,42.47336197,-78.69002533,cattaraugus,78962,new york
51322,42.49054718,-78.66710663,cattaraugus,78962,new york
51323,42.49628067,-78.63845062,cattaraugus,78962,new york
51324,42.50774002,-78.60980988,cattaraugus,78962,new york
51325,42.50774002,-78.56397247,cattaraugus,78962,new york
51326,42.53065491,-78.4723053,cattaraugus,78962,new york
51327,42.52492905,-78.46657562,cattaraugus,78962,new york
51328,42.51919937,-78.30614471,cattaraugus,78962,new york
51329,42.00353622,-78.31186676,cattaraugus,78962,new york
51330,42.00353622,-78.92494202,cattaraugus,78962,new york
51331,43.02339935,-76.7305069,cayuga,79173,new york
51332,43.04631805,-76.71904755,cayuga,79173,new york
51333,43.06923676,-76.71331787,cayuga,79173,new york
51334,43.32706833,-76.71904755,cayuga,79173,new york
51335,43.32706833,-76.7075882,cayuga,79173,new york
51336,43.36717606,-76.68466949,cayuga,79173,new york
51337,43.39009476,-76.66175842,cayuga,79173,new york
51338,43.40728378,-76.63883209,cayuga,79173,new york
51339,43.41873932,-76.61592102,cayuga,79173,new york
51340,43.25258255,-76.61019135,cayuga,79173,new york
51341,43.25258255,-76.48413849,cayuga,79173,new york
51342,43.22393799,-76.47840881,cayuga,79173,new york
51343,43.16664124,-76.47840881,cayuga,79173,new york
51344,43.15518188,-76.48986816,cayuga,79173,new york
51345,43.10934448,-76.48986816,cayuga,79173,new york
51346,43.09215546,-76.50131989,cayuga,79173,new york
51347,43.01194,-76.49559784,cayuga,79173,new york
51348,43.00621033,-76.46121216,cayuga,79173,new york
51349,42.85151291,-76.46121216,cayuga,79173,new york
51350,42.85151291,-76.35235596,cayuga,79173,new york
51351,42.79421997,-76.2721405,cayuga,79173,new york
51352,42.77130127,-76.26068115,cayuga,79173,new york
51353,42.62805939,-76.26068115,cayuga,79173,new york
51354,42.62805939,-76.45549011,cayuga,79173,new york
51355,42.62805939,-76.46121216,cayuga,79173,new york
51356,42.62805939,-76.61592102,cayuga,79173,new york
51357,42.62805939,-76.62164307,cayuga,79173,new york
51358,42.62805939,-76.66748047,cayuga,79173,new york
51359,42.67962646,-76.68466949,cayuga,79173,new york
51360,42.72546387,-76.73623657,cayuga,79173,new york
51361,42.7598381,-76.73623657,cayuga,79173,new york
51362,42.77702713,-76.74197388,cayuga,79173,new york
51363,42.80567551,-76.7305069,cayuga,79173,new york
51364,42.85151291,-76.71904755,cayuga,79173,new york
51365,42.87443161,-76.71904755,cayuga,79173,new york
51366,42.90307999,-76.73623657,cayuga,79173,new york
51367,42.92599869,-76.74197388,cayuga,79173,new york
51368,42.95464706,-76.7305069,cayuga,79173,new york
51369,42.9890213,-76.74197388,cayuga,79173,new york
51370,43.00621033,-76.73623657,cayuga,79173,new york
51371,43.02339935,-76.7305069,cayuga,79173,new york
51372,42.54211807,-79.05671692,chautauqua,132646,new york
51373,42.00353622,-79.06244659,chautauqua,132646,new york
51374,42.00353622,-79.61821747,chautauqua,132646,new york
51375,42.00353622,-79.75572205,chautauqua,132646,new york
51376,42.2613678,-79.7671814,chautauqua,132646,new york
51377,42.29574585,-79.69843292,chautauqua,132646,new york
51378,42.35877228,-79.54946136,chautauqua,132646,new york
51379,42.42752457,-79.43486786,chautauqua,132646,new york
51380,42.45044327,-79.40621948,chautauqua,132646,new york
51381,42.47336197,-79.38330078,chautauqua,132646,new york
51382,42.49054718,-79.34892273,chautauqua,132646,new york
51383,42.49628067,-79.32027435,chautauqua,132646,new york
51384,42.51346588,-79.28590393,chautauqua,132646,new york
51385,42.54211807,-79.21141815,chautauqua,132646,new york
51386,42.55930328,-79.15985107,chautauqua,132646,new york
51387,42.57649231,-79.12547302,chautauqua,132646,new york
51388,42.56503677,-79.10255432,chautauqua,132646,new york
51389,42.55357361,-79.09682465,chautauqua,132646,new york
51390,42.54211807,-79.05671692,chautauqua,132646,new york
51391,41.99780655,-76.93677521,chemung,88267,new york
51392,41.99780655,-76.97115326,chemung,88267,new york
51393,42.27855682,-76.96541595,chemung,88267,new york
51394,42.29001617,-76.96541595,chemung,88267,new york
51395,42.29574585,-76.83937073,chemung,88267,new york
51396,42.29574585,-76.74197388,chemung,88267,new york
51397,42.24990845,-76.74197388,chemung,88267,new york
51398,42.24990845,-76.69039917,chemung,88267,new york
51399,42.24417877,-76.69039917,chemung,88267,new york
51400,42.2384491,-76.66748047,chemung,88267,new york
51401,42.23271942,-76.65029907,chemung,88267,new york
51402,42.24990845,-76.61592102,chemung,88267,new york
51403,42.29001617,-76.61592102,chemung,88267,new york
51404,42.28428268,-76.53570557,chemung,88267,new york
51405,42.15823746,-76.53570557,chemung,88267,new york
51406,42.15823746,-76.55862427,chemung,88267,new york
51407,42.03791046,-76.55288696,chemung,88267,new york
51408,42.00353622,-76.56435394,chemung,88267,new york
51409,41.99780655,-76.93677521,chemung,88267,new york
51410,42.75411224,-75.29238892,chenango,49549,new york
51411,42.67962646,-75.32102966,chenango,49549,new york
51412,42.66816711,-75.32675934,chenango,49549,new york
51413,42.62232971,-75.32675934,chenango,49549,new york
51414,42.59941101,-75.33248901,chenango,49549,new york
51415,42.57076263,-75.34967804,chenango,49549,new york
51416,42.53065491,-75.38978577,chenango,49549,new york
51417,42.50201035,-75.40124512,chenango,49549,new york
51418,42.45617294,-75.39551544,chenango,49549,new york
51419,42.41606522,-75.38406372,chenango,49549,new york
51420,42.37595749,-75.40124512,chenango,49549,new york
51421,42.35877228,-75.40124512,chenango,49549,new york
51422,42.31293488,-75.41270447,chenango,49549,new york
51423,42.29574585,-75.41843414,chenango,49549,new york
51424,42.24990845,-75.41843414,chenango,49549,new york
51425,42.19834137,-75.41843414,chenango,49549,new york
51426,42.19834137,-75.63615417,chenango,49549,new york
51427,42.24417877,-75.64188385,chenango,49549,new york
51428,42.24990845,-75.83670044,chenango,49549,new york
51429,42.41606522,-75.85961151,chenango,49549,new york
51430,42.72546387,-75.88253021,chenango,49549,new york
51431,42.74838257,-75.42989349,chenango,49549,new york
51432,42.74838257,-75.42416382,chenango,49549,new york
51433,42.75411224,-75.29238892,chenango,49549,new york
51434,45.000103,-74.03187561,clinton,81685,new york
51435,45.01156616,-73.36151886,clinton,81685,new york
51436,44.96572876,-73.35578918,clinton,81685,new york
51437,44.94281006,-73.34432983,clinton,81685,new york
51438,44.86832428,-73.39016724,clinton,81685,new york
51439,44.83395004,-73.39016724,clinton,81685,new york
51440,44.80530167,-73.36724854,clinton,81685,new york
51441,44.78238297,-73.36151886,clinton,81685,new york
51442,44.68497849,-73.37870026,clinton,81685,new york
51443,44.61049271,-73.38442993,clinton,81685,new york
51444,44.57038498,-73.37297058,clinton,81685,new york
51445,44.54746628,-73.37297058,clinton,81685,new york
51446,44.54174042,-73.44173431,clinton,81685,new york
51447,44.53601074,-73.45891571,clinton,81685,new york
51448,44.53027725,-73.47037506,clinton,81685,new york
51449,44.49590302,-73.48757172,clinton,81685,new york
51450,44.49017334,-73.50475311,clinton,81685,new york
51451,44.48444366,-73.53340912,clinton,81685,new york
51452,44.47871399,-73.57351685,clinton,81685,new york
51453,44.45579529,-73.61934662,clinton,81685,new york
51454,44.45006561,-73.65945435,clinton,81685,new york
51455,44.43860626,-73.9172821,clinton,81685,new york
51456,44.57038498,-73.92874146,clinton,81685,new york
51457,44.57611465,-73.95738983,clinton,81685,new york
51458,44.71362686,-73.97457886,clinton,81685,new york
51459,44.71362686,-73.99176788,clinton,81685,new york
51460,45.000103,-74.03187561,clinton,81685,new york
51461,42.51346588,-73.35005951,columbia,62195,new york
51462,42.45617294,-73.37870026,columbia,62195,new york
51463,42.32439041,-73.41880798,columbia,62195,new york
51464,42.17542267,-73.47610474,columbia,62195,new york
51465,42.09521103,-73.50475311,columbia,62195,new york
51466,42.04937363,-73.49902344,columbia,62195,new york
51467,42.04937363,-73.53340912,columbia,62195,new york
51468,41.98061752,-73.53913116,columbia,62195,new york
51469,42.00353622,-73.70529175,columbia,62195,new york
51470,42.0092659,-73.72821045,columbia,62195,new york
51471,42.08948135,-73.93447876,columbia,62195,new york
51472,42.13531876,-73.9172821,columbia,62195,new york
51473,42.17542267,-73.89437103,columbia,62195,new york
51474,42.20407104,-73.85999298,columbia,62195,new york
51475,42.24417877,-73.84853363,columbia,62195,new york
51476,42.2613678,-73.8256073,columbia,62195,new york
51477,42.27282715,-73.80269623,columbia,62195,new york
51478,42.30147552,-73.79122925,columbia,62195,new york
51479,42.34158325,-73.79696655,columbia,62195,new york
51480,42.37595749,-73.79696655,columbia,62195,new york
51481,42.41606522,-73.79122925,columbia,62195,new york
51482,42.46762848,-73.78549957,columbia,62195,new york
51483,42.51346588,-73.35005951,columbia,62195,new york
51484,42.41606522,-75.85961151,cortland,49043,new york
51485,42.41033554,-76.12889862,cortland,49043,new york
51486,42.41033554,-76.24922943,cortland,49043,new york
51487,42.62805939,-76.26068115,cortland,49043,new york
51488,42.77130127,-76.26068115,cortland,49043,new york
51489,42.7884903,-75.89398956,cortland,49043,new york
51490,42.72546387,-75.88253021,cortland,49043,new york
51491,42.41606522,-75.85961151,cortland,49043,new york
51492,42.31293488,-75.41270447,delaware,46901,new york
51493,42.32439041,-75.37832642,delaware,46901,new york
51494,42.32439041,-75.33822632,delaware,46901,new york
51495,42.33585358,-75.29811859,delaware,46901,new york
51496,42.35303879,-75.25228119,delaware,46901,new york
51497,42.37595749,-75.19497681,delaware,46901,new york
51498,42.37022781,-75.18924713,delaware,46901,new york
51499,42.39314651,-75.14340973,delaware,46901,new york
51500,42.38741684,-75.12622833,delaware,46901,new york
51501,42.40460968,-75.10903931,delaware,46901,new york
51502,42.41033554,-75.10903931,delaware,46901,new york
51503,42.43898392,-75.0574646,delaware,46901,new york
51504,42.43898392,-75.0173645,delaware,46901,new york
51505,42.45617294,-75.01163483,delaware,46901,new york
51506,42.44471359,-75.00017548,delaware,46901,new york
51507,42.45044327,-74.98298645,delaware,46901,new york
51508,42.47336197,-74.96006775,delaware,46901,new york
51509,42.48482132,-74.93714905,delaware,46901,new york
51510,42.47336197,-74.931427,delaware,46901,new york
51511,42.51346588,-74.83401489,delaware,46901,new york
51512,42.50774002,-74.77671814,delaware,46901,new york
51513,42.51346588,-74.75953674,delaware,46901,new york
51514,42.51346588,-74.71369934,delaware,46901,new york
51515,42.41606522,-74.61629486,delaware,46901,new york
51516,42.35303879,-74.46159363,delaware,46901,new york
51517,42.34730911,-74.43868256,delaware,46901,new york
51518,42.20407104,-74.53607941,delaware,46901,new york
51519,42.16969299,-74.46159363,delaware,46901,new york
51520,42.15250397,-74.50743103,delaware,46901,new york
51521,42.15823746,-74.53034973,delaware,46901,new york
51522,42.11812592,-74.57045746,delaware,46901,new york
51523,42.0092659,-74.78244781,delaware,46901,new york
51524,41.84883881,-75.15487671,delaware,46901,new york
51525,41.85456467,-75.17779541,delaware,46901,new york
51526,41.86029816,-75.22935486,delaware,46901,new york
51527,41.86602783,-75.24655151,delaware,46901,new york
51528,41.88321686,-75.26946259,delaware,46901,new york
51529,41.9405098,-75.28665161,delaware,46901,new york
51530,41.9634285,-75.31529999,delaware,46901,new york
51531,42.00353622,-75.35540771,delaware,46901,new york
51532,42.00353622,-75.40124512,delaware,46901,new york
51533,42.04364395,-75.41270447,delaware,46901,new york
51534,42.07801819,-75.41843414,delaware,46901,new york
51535,42.15250397,-75.41843414,delaware,46901,new york
51536,42.19834137,-75.41843414,delaware,46901,new york
51537,42.24990845,-75.41843414,delaware,46901,new york
51538,42.29574585,-75.41843414,delaware,46901,new york
51539,42.31293488,-75.41270447,delaware,46901,new york
51540,42.04937363,-73.49902344,dutchess,296928,new york
51541,41.67694855,-73.53340912,dutchess,296928,new york
51542,41.53371048,-73.54486084,dutchess,296928,new york
51543,41.48787308,-73.93447876,dutchess,296928,new york
51544,41.43058014,-73.97457886,dutchess,296928,new york
51545,41.47068405,-74.00322723,dutchess,296928,new york
51546,41.5050621,-73.99749756,dutchess,296928,new york
51547,41.53944016,-73.98031616,dutchess,296928,new york
51548,41.56808853,-73.97457886,dutchess,296928,new york
51549,41.59100723,-73.96311951,dutchess,296928,new york
51550,41.64257431,-73.95166016,dutchess,296928,new york
51551,41.7113266,-73.94020844,dutchess,296928,new york
51552,41.79727173,-73.94020844,dutchess,296928,new york
51553,41.83737946,-73.94593048,dutchess,296928,new york
51554,41.86029816,-73.94020844,dutchess,296928,new york
51555,41.92905426,-73.96884918,dutchess,296928,new york
51556,41.9863472,-73.95738983,dutchess,296928,new york
51557,42.0551033,-73.94020844,dutchess,296928,new york
51558,42.08948135,-73.93447876,dutchess,296928,new york
51559,42.0092659,-73.72821045,dutchess,296928,new york
51560,42.00353622,-73.70529175,dutchess,296928,new york
51561,41.98061752,-73.53913116,dutchess,296928,new york
51562,42.04937363,-73.53340912,dutchess,296928,new york
51563,42.04937363,-73.49902344,dutchess,296928,new york
51564,42.54211807,-79.05671692,erie,921584,new york
51565,42.55357361,-79.09682465,erie,921584,new york
51566,42.56503677,-79.10255432,erie,921584,new york
51567,42.57649231,-79.12547302,erie,921584,new york
51568,42.60514069,-79.10255432,erie,921584,new york
51569,42.65670776,-79.05671692,erie,921584,new york
51570,42.69108582,-79.04525757,erie,921584,new york
51571,42.71400452,-79.02233887,erie,921584,new york
51572,42.71973419,-78.99369049,erie,921584,new york
51573,42.74265289,-78.90774536,erie,921584,new york
51574,42.7598381,-78.87337494,erie,921584,new york
51575,42.811409,-78.85617828,erie,921584,new york
51576,42.8572464,-78.88482666,erie,921584,new york
51577,42.90307999,-78.90201569,erie,921584,new york
51578,42.9431839,-78.90201569,erie,921584,new york
51579,42.96037674,-78.91921234,erie,921584,new york
51580,42.9661026,-78.94785309,erie,921584,new york
51581,42.94891739,-78.97650146,erie,921584,new york
51582,42.97183609,-78.98223114,erie,921584,new york
51583,42.99475479,-79.01660919,erie,921584,new york
51584,43.02339935,-79.01660919,erie,921584,new york
51585,43.05204773,-79.01087952,erie,921584,new york
51586,43.08069611,-79.02806854,erie,921584,new york
51587,43.06923676,-78.93639374,erie,921584,new york
51588,43.05204773,-78.89628601,erie,921584,new york
51589,43.02912903,-78.88482666,erie,921584,new york
51590,43.01767349,-78.85044861,erie,921584,new york
51591,43.04059219,-78.82753754,erie,921584,new york
51592,43.06351089,-78.79888916,erie,921584,new york
51593,43.06923676,-78.74732208,erie,921584,new york
51594,43.08642578,-78.73012543,erie,921584,new york
51595,43.08069611,-78.66137695,erie,921584,new york
51596,43.09215546,-78.63845062,erie,921584,new york
51597,43.08069611,-78.59835052,erie,921584,new york
51598,43.08642578,-78.56397247,erie,921584,new york
51599,43.08642578,-78.55251312,erie,921584,new york
51600,43.08642578,-78.52959442,erie,921584,new york
51601,43.09215546,-78.51241302,erie,921584,new york
51602,43.09215546,-78.48375702,erie,921584,new york
51603,43.09215546,-78.46083832,erie,921584,new york
51604,42.86870193,-78.46083832,erie,921584,new york
51605,42.86870193,-78.49521637,erie,921584,new york
51606,42.78275681,-78.49521637,erie,921584,new york
51607,42.78275681,-78.4723053,erie,921584,new york
51608,42.53065491,-78.4723053,erie,921584,new york
51609,42.50774002,-78.56397247,erie,921584,new york
51610,42.50774002,-78.60980988,erie,921584,new york
51611,42.49628067,-78.63845062,erie,921584,new york
51612,42.49054718,-78.66710663,erie,921584,new york
51613,42.47336197,-78.69002533,erie,921584,new york
51614,42.48482132,-78.70721436,erie,921584,new york
51615,42.48482132,-78.71294403,erie,921584,new york
51616,42.47336197,-78.75878143,erie,921584,new york
51617,42.45044327,-78.79888916,erie,921584,new york
51618,42.45044327,-78.82180023,erie,921584,new york
51619,42.42752457,-78.86763763,erie,921584,new york
51620,42.42752457,-78.89628601,erie,921584,new york
51621,42.43898392,-78.90774536,erie,921584,new york
51622,42.43898392,-78.93066406,erie,921584,new york
51623,42.48482132,-78.95931244,erie,921584,new york
51624,42.53065491,-79.01087952,erie,921584,new york
51625,42.54211807,-79.05671692,erie,921584,new york
51626,43.745327,-74.06052399,essex,38912,new york
51627,43.77397537,-74.06052399,essex,38912,new york
51628,43.7911644,-74.06625366,essex,38912,new york
51629,43.80262375,-74.08917236,essex,38912,new york
51630,43.80262375,-74.11209106,essex,38912,new york
51631,43.80262375,-74.12355042,essex,38912,new york
51632,43.81981277,-74.14073944,essex,38912,new york
51633,43.82554245,-74.15792847,essex,38912,new york
51634,43.82554245,-74.18084717,essex,38912,new york
51635,43.81981277,-74.20376587,essex,38912,new york
51636,43.8140831,-74.2209549,essex,38912,new york
51637,43.92867661,-74.33554077,essex,38912,new york
51638,43.97451019,-74.25533295,essex,38912,new york
51639,44.11774826,-74.28397369,essex,38912,new york
51640,44.14066696,-74.08917236,essex,38912,new york
51641,44.40995789,-74.13500977,essex,38912,new york
51642,44.43860626,-73.9172821,essex,38912,new york
51643,44.45006561,-73.65945435,essex,38912,new york
51644,44.45579529,-73.61934662,essex,38912,new york
51645,44.47871399,-73.57351685,essex,38912,new york
51646,44.48444366,-73.53340912,essex,38912,new york
51647,44.49017334,-73.50475311,essex,38912,new york
51648,44.49590302,-73.48757172,essex,38912,new york
51649,44.53027725,-73.47037506,essex,38912,new york
51650,44.53601074,-73.45891571,essex,38912,new york
51651,44.54174042,-73.44173431,essex,38912,new york
51652,44.54746628,-73.37297058,essex,38912,new york
51653,44.51309204,-73.35005951,essex,38912,new york
51654,44.47298431,-73.33286285,essex,38912,new york
51655,44.42142105,-73.32141113,essex,38912,new york
51656,44.36412048,-73.32714081,essex,38912,new york
51657,44.30682755,-73.32714081,essex,38912,new york
51658,44.27244949,-73.32714081,essex,38912,new york
51659,44.23234177,-73.34432983,essex,38912,new york
51660,44.19223404,-73.39589691,essex,38912,new york
51661,44.16931534,-73.41307831,essex,38912,new york
51662,44.13493729,-73.41880798,essex,38912,new york
51663,44.066185,-73.45318604,essex,38912,new york
51664,44.00888824,-73.42453766,essex,38912,new york
51665,43.96878433,-73.42453766,essex,38912,new york
51666,43.93440247,-73.41307831,essex,38912,new york
51667,43.89429474,-73.39589691,essex,38912,new york
51668,43.85419083,-73.39016724,essex,38912,new york
51669,43.8140831,-73.39016724,essex,38912,new york
51670,43.80262375,-73.44746399,essex,38912,new york
51671,43.745327,-74.06052399,essex,38912,new york
51672,44.43860626,-73.9172821,franklin,51280,new york
51673,44.40995789,-74.13500977,franklin,51280,new york
51674,44.14066696,-74.08917236,franklin,51280,new york
51675,44.11774826,-74.28397369,franklin,51280,new york
51676,44.10055923,-74.54753876,franklin,51280,new york
51677,44.14639664,-74.55326843,franklin,51280,new york
51678,44.15785599,-74.53034973,franklin,51280,new york
51679,44.95426941,-74.64494324,franklin,51280,new york
51680,44.95426941,-74.71942902,franklin,51280,new york
51681,44.99437714,-74.72515869,franklin,51280,new york
51682,45.000103,-74.62775421,franklin,51280,new york
51683,44.99437714,-74.50743103,franklin,51280,new york
51684,44.99437714,-74.38711548,franklin,51280,new york
51685,45.000103,-74.20949554,franklin,51280,new york
51686,45.000103,-74.03187561,franklin,51280,new york
51687,44.71362686,-73.99176788,franklin,51280,new york
51688,44.71362686,-73.97457886,franklin,51280,new york
51689,44.57611465,-73.95738983,franklin,51280,new york
51690,44.57038498,-73.92874146,franklin,51280,new york
51691,44.43860626,-73.9172821,franklin,51280,new york
51692,43.04631805,-74.77098846,fulton,54606,new york
51693,43.08642578,-74.77098846,fulton,54606,new york
51694,43.10361481,-74.77098846,fulton,54606,new york
51695,43.12080383,-74.75953674,fulton,54606,new york
51696,43.13226318,-74.73088074,fulton,54606,new york
51697,43.14372253,-74.72515869,fulton,54606,new york
51698,43.16091156,-74.72515869,fulton,54606,new york
51699,43.18955612,-74.70796967,fulton,54606,new york
51700,43.28123093,-74.71942902,fulton,54606,new york
51701,43.22393799,-74.54753876,fulton,54606,new york
51702,43.2411232,-74.33554077,fulton,54606,new york
51703,43.2182045,-74.31835175,fulton,54606,new york
51704,43.22393799,-74.22668457,fulton,54606,new york
51705,43.24685669,-74.22668457,fulton,54606,new york
51706,43.25258255,-74.14646912,fulton,54606,new york
51707,42.98329163,-74.09490204,fulton,54606,new york
51708,42.98329163,-74.55326843,fulton,54606,new york
51709,43.04631805,-74.77098846,fulton,54606,new york
51710,43.13226318,-78.46083832,genesee,59458,new york
51711,43.13226318,-78.11706543,genesee,59458,new york
51712,43.12652969,-78.11133575,genesee,59458,new york
51713,43.12652969,-78.0139389,genesee,59458,new york
51714,43.12080383,-77.91652679,genesee,59458,new york
51715,43.0348587,-77.95663452,genesee,59458,new york
